"Time","Intensity","Occupancy","Velocity","Velocity 85%","Intensity Micro","Intensity Motorcar ","Intensity Trac ","Intensity Bus","Intensity Trailer","0<V<10","10<V<20","20<V<30","30<V<40","40<V<50","50<V<60","60<V<70","70<V<80","80<V<90","90<V<100","100<V<110","110<V<120","120<V<130","130<V<500"
"07.06.21 14:55:00","1236","11.2","88.5","101.9","48","432","612","96","48","0","0","0","0","0","0","72","216","372","360","156","36","24","0"
"07.06.21 14:50:00","1224","11.2","90.6","103.8","12","468","528","156","60","0","0","0","0","0","0","0","216","444","324","132","96","12","0"
"07.06.21 14:45:00","1056","10","90.9","104.6","60","432","336","180","24","0","0","0","0","0","0","36","204","300","288","144","60","24","0"
"07.06.21 14:40:00","1224","11.1","90.2","98.8","24","516","456","180","36","0","0","0","0","0","0","24","108","456","492","108","36","0","0"
"07.06.21 14:35:00","996","9","89.6","100.5","12","420","432","108","24","0","0","0","0","0","0","0","216","312","300","108","60","0","0"
"07.06.21 14:30:00","1200","10.2","90.5","103","12","624","456","108","0","0","0","0","0","0","0","12","216","408","288","192","72","12","0"
"07.06.21 14:25:00","1092","9.6","90.2","102.1","24","492","432","120","24","0","0","0","0","0","0","12","144","468","264","156","24","24","0"
"07.06.21 14:20:00","1080","8.9","93.9","104.9","24","492","468","72","24","0","0","0","0","0","0","0","84","300","408","204","60","24","0"
"07.06.21 14:15:00","1164","9.5","91.1","100.8","48","552","468","96","0","0","0","0","0","0","0","24","120","432","348","180","60","0","0"
"07.06.21 14:10:00","1116","9.2","94.9","104.6","36","480","468","108","24","0","0","0","0","0","0","0","72","252","468","252","60","12","0"
"07.06.21 14:05:00","1008","8.6","90.4","99.7","48","456","420","72","12","0","0","0","0","0","0","36","144","300","396","84","24","24","0"
"07.06.21 14:00:00","1056","9.2","93.2","104.6","24","456","444","96","36","0","0","0","0","0","0","12","120","348","276","240","60","0","0"
"07.06.21 13:55:00","996","8.8","93.4","106.2","12","420","396","144","12","0","0","0","0","0","0","0","132","300","300","180","48","24","12"
"07.06.21 13:50:00","1248","10.5","94.1","104.6","60","492","552","108","36","0","0","0","0","0","0","0","120","336","444","240","72","36","0"
"07.06.21 13:45:00","1128","9.7","93","101.3","12","552","372","156","36","0","0","0","0","0","0","0","24","444","432","168","48","12","0"
"07.06.21 13:40:00","1032","8.8","93","103","12","432","456","120","12","0","0","0","0","0","0","12","108","288","336","240","48","0","0"
"07.06.21 13:35:00","1044","9.7","90.9","105.6","12","396","468","132","24","0","0","0","0","0","0","24","168","396","192","180","60","12","12"
"07.06.21 13:30:00","1092","9.4","92.2","100.5","24","576","348","120","24","0","0","0","0","0","0","0","84","384","456","84","60","24","0"
"07.06.21 13:25:00","1092","9.1","92","103","24","516","468","84","0","0","0","0","0","0","0","0","180","336","360","156","36","12","0"
"07.06.21 13:20:00","996","8.9","91.2","103","24","360","456","156","0","0","0","0","0","0","0","0","180","288","324","132","60","12","0"
"07.06.21 13:15:00","1116","9.7","90.4","103","48","504","444","108","12","0","0","0","0","0","0","36","180","372","336","96","96","0","0"
"07.06.21 13:10:00","1032","8.9","90.1","98.1","36","540","336","96","24","0","0","0","0","0","0","0","144","384","384","72","24","24","0"
"07.06.21 13:05:00","936","8.5","91.1","103.8","24","276","480","144","12","0","0","0","0","0","0","0","180","336","240","84","48","48","0"
"07.06.21 13:00:00","1260","10.5","92.7","101.9","36","624","492","84","12","0","0","0","0","0","0","12","120","384","516","156","60","0","12"
"07.06.21 12:55:00","1092","9.1","94.2","107.8","36","504","456","72","12","0","0","0","0","0","0","12","60","360","312","240","84","24","0"
"07.06.21 12:50:00","1020","8.6","92.2","105.1","12","588","348","60","12","0","0","0","0","0","0","0","108","420","252","156","72","12","0"
"07.06.21 12:45:00","1032","9.2","92.1","104.6","24","384","480","120","12","0","0","0","0","0","12","0","72","384","348","168","48","0","0"
"07.06.21 12:40:00","1080","9.4","92.5","107.2","36","492","432","108","12","0","0","0","0","0","0","12","156","312","288","192","120","0","0"
"07.06.21 12:35:00","996","9","91.8","105.8","12","348","564","60","0","0","0","0","0","0","0","0","120","396","264","132","60","24","0"
"07.06.21 12:30:00","984","9.2","88.9","99.7","24","360","384","180","36","0","0","0","0","0","0","0","84","540","216","132","12","0","0"
"07.06.21 12:25:00","1080","9.6","92.1","104","12","492","408","144","24","0","0","0","0","0","0","12","120","372","336","192","36","12","0"
"07.06.21 12:20:00","972","8.9","91.4","103.8","24","312","516","96","24","0","0","0","0","0","0","12","108","396","240","156","48","12","0"
"07.06.21 12:15:00","948","8.6","90.9","104.9","12","396","360","168","12","0","0","0","0","0","0","24","144","348","192","168","48","12","12"
"07.06.21 12:10:00","936","8.5","89.7","103","12","312","492","96","24","0","0","0","0","0","0","0","156","384","192","156","48","0","0"
"07.06.21 12:05:00","1020","9.4","91.5","100.5","0","432","432","120","36","0","0","0","0","0","0","0","24","492","312","180","12","0","0"
"07.06.21 12:00:00","912","8.7","91.3","103","0","288","420","180","24","0","0","0","0","0","0","36","132","204","348","132","60","0","0"
"07.06.21 11:55:00","1176","10.4","91.1","100.2","36","444","516","156","24","0","0","0","0","0","0","24","108","432","444","144","12","12","0"
"07.06.21 11:50:00","1200","11","86.9","99.3","48","528","492","96","36","0","0","0","0","0","36","36","276","432","264","96","48","12","0"
"07.06.21 11:45:00","1140","11.6","79.7","85.3","48","372","492","216","12","0","0","0","0","0","0","72","528","456","60","24","0","0","0"
"07.06.21 11:40:00","1128","10.1","87.2","97.5","36","480","468","132","0","0","0","0","0","0","0","24","180","492","312","120","0","0","0"
"07.06.21 11:35:00","1056","9.7","85.3","96","24","516","420","84","12","0","0","0","0","0","24","48","228","420","228","72","36","0","0"
"07.06.21 11:30:00","876","7.9","89.9","105.4","36","324","420","72","24","0","0","0","0","0","0","24","204","264","156","168","60","0","0"
"07.06.21 11:25:00","1104","12.3","75.8","89","12","312","600","156","24","0","0","0","0","0","72","360","252","276","108","12","24","0","0"
"07.06.21 11:20:00","1008","10.8","84.4","99.7","12","372","432","144","48","0","0","12","0","0","108","24","144","372","216","84","36","12","0"
"07.06.21 11:15:00","1068","9.5","89.3","98.1","60","420","432","120","36","0","0","0","0","0","0","24","144","432","288","84","60","12","24"
"07.06.21 11:10:00","768","6.4","92","101.3","36","372","276","72","12","0","0","0","0","0","0","0","36","360","228","84","48","12","0"
"07.06.21 11:05:00","960","7.9","93.7","108.1","48","408","396","96","12","0","0","0","0","0","0","24","96","276","276","192","60","36","0"
"07.06.21 11:00:00","1020","9.6","86.4","101.3","12","432","444","120","12","0","0","0","0","0","12","132","216","288","192","120","48","12","0"
"07.06.21 10:55:00","1056","9.7","86.3","95.4","24","468","480","48","36","0","0","0","0","0","0","48","144","528","276","36","24","0","0"
"07.06.21 10:50:00","852","8","88.6","101.9","12","360","360","72","48","0","0","0","0","0","12","36","156","216","288","108","36","0","0"
"07.06.21 10:45:00","1056","9.3","91.6","102.1","24","408","492","108","24","0","0","0","0","0","0","12","108","312","420","156","48","0","0"
"07.06.21 10:40:00","1128","10.3","88.7","99.4","48","444","504","96","36","0","0","0","0","0","0","12","264","396","300","96","60","0","0"
"07.06.21 10:35:00","1080","9.1","90.8","99.7","24","588","348","108","12","0","0","0","0","0","0","0","144","408","372","96","60","0","0"
"07.06.21 10:30:00","1068","9.7","89.4","98.1","24","384","516","120","24","0","0","0","0","0","0","36","84","456","384","60","48","0","0"
"07.06.21 10:25:00","984","9.3","87.8","98.9","12","420","384","144","12","0","0","0","0","0","0","48","168","372","264","96","24","12","0"
"07.06.21 10:20:00","900","7.7","93.3","105.6","60","384","348","96","12","0","0","0","0","0","0","12","144","204","252","240","12","24","12"
"07.06.21 10:15:00","1128","10.7","91.5","104","0","420","492","156","48","0","0","0","0","0","0","0","120","444","336","144","84","0","0"
"07.06.21 10:10:00","864","7.6","92.6","103.5","12","300","432","108","12","0","0","0","0","0","0","0","96","312","228","144","48","36","0"
"07.06.21 10:05:00","864","8","90.1","99.7","0","384","312","156","12","0","0","0","0","0","0","0","132","336","264","96","24","12","0"
"07.06.21 10:00:00","936","7.8","93.2","105.4","12","432","396","96","0","0","0","0","0","0","0","12","144","192","312","228","36","12","0"
"07.06.21 09:55:00","1008","9.5","88.8","99.7","0","384","468","120","36","0","0","0","0","0","0","0","132","504","228","132","12","0","0"
"07.06.21 09:50:00","960","8.4","92.2","106.2","12","384","420","120","24","0","0","0","0","0","0","12","84","360","324","36","108","36","0"
"07.06.21 09:45:00","1044","8.7","93.3","103.8","24","480","432","108","0","0","0","0","0","0","0","12","96","252","396","240","48","0","0"
"07.06.21 09:40:00","924","7.7","95.5","113.4","12","408","456","48","0","0","0","0","0","0","0","0","108","288","204","180","84","60","0"
"07.06.21 09:35:00","864","7.2","96.5","110","12","408","336","96","12","0","0","0","0","0","0","0","96","204","252","180","96","24","12"
"07.06.21 09:30:00","984","9","91.9","102.1","0","432","408","108","24","0","0","0","0","0","0","0","108","384","276","168","24","24","0"
"07.06.21 09:25:00","732","6.5","91.5","103.8","0","288","384","48","12","0","0","0","0","0","0","0","132","252","180","144","12","12","0"
"07.06.21 09:20:00","984","8.8","86.8","99.3","0","564","288","108","24","0","0","0","0","0","0","24","252","336","228","144","0","0","0"
"07.06.21 09:15:00","864","7.4","88.4","97.3","0","480","336","36","12","0","0","0","0","0","0","0","204","324","216","84","24","12","0"
"07.06.21 09:10:00","1248","10.7","88.8","98.9","0","600","588","60","0","0","0","0","0","0","0","12","204","516","360","108","24","24","0"
"07.06.21 09:05:00","900","7.4","96.1","111.5","0","372","432","96","0","0","0","0","0","0","0","24","36","240","276","180","132","0","12"
"07.06.21 09:00:00","936","8","96.2","112.6","12","432","360","96","24","0","0","0","0","0","0","12","84","216","312","156","84","72","0"
"07.06.21 08:55:00","984","8.2","94.8","107.4","0","504","372","96","12","0","0","0","0","0","0","0","84","312","252","252","48","36","0"
"07.06.21 08:50:00","948","7.8","98.7","112.6","24","408","408","96","12","0","0","0","0","0","0","0","36","228","324","168","108","48","36"
"07.06.21 08:45:00","984","8.2","91.4","104.6","36","504","360","72","12","0","0","0","0","0","0","12","120","360","276","156","36","12","0"
"07.06.21 08:40:00","1080","9.3","94.2","109.4","12","480","432","132","24","0","0","0","0","0","0","24","156","240","336","180","108","36","0"
"07.06.21 08:35:00","972","7.4","95.6","108.2","24","492","408","48","0","0","0","0","0","0","0","12","36","252","324","228","120","0","0"
"07.06.21 08:30:00","1104","8.7","95.3","104.3","0","600","456","36","12","0","0","0","0","0","0","0","12","396","348","300","12","36","0"
"07.06.21 08:25:00","1020","8.7","89.5","100.9","36","516","384","60","24","0","0","0","0","0","0","12","216","384","216","120","60","12","0"
"07.06.21 08:20:00","1056","8.3","94.8","106.6","0","624","372","60","0","0","0","0","0","0","0","0","120","264","348","216","60","36","12"
"07.06.21 08:15:00","996","7.7","97.7","112.6","24","516","360","96","0","0","0","0","0","0","0","0","60","264","252","240","108","60","12"
"07.06.21 08:10:00","1008","8.1","98","111","0","468","420","96","24","0","0","0","0","0","0","0","12","276","300","252","144","24","0"
"07.06.21 08:05:00","1152","9","96.3","110.2","24","564","468","84","12","0","0","0","0","0","0","0","60","384","300","240","96","60","12"
"07.06.21 08:00:00","1092","8.4","96.4","107.8","12","708","312","60","0","0","0","0","0","0","0","0","24","324","348","276","96","24","0"
"07.06.21 07:55:00","1236","9.5","95.9","109","36","828","276","84","12","0","0","0","0","0","0","0","132","240","420","276","120","48","0"
"07.06.21 07:50:00","1272","10.7","93.1","104.6","24","648","444","132","12","0","0","0","0","0","0","0","108","468","384","240","60","0","12"
"07.06.21 07:45:00","1212","9.6","97.1","109.4","24","708","336","120","24","0","0","0","0","0","0","0","72","336","264","384","132","24","0"
"07.06.21 07:40:00","1416","11.6","93.5","103","24","732","504","132","24","0","0","0","0","0","0","0","144","384","576","204","72","24","12"
"07.06.21 07:35:00","1188","8.8","97.9","107.8","24","792","300","60","12","0","0","0","0","0","0","12","36","180","468","348","120","24","0"
"07.06.21 07:30:00","1296","9.8","97.2","109.8","24","816","408","48","0","0","0","0","0","0","0","24","84","336","288","384","156","24","0"
"07.06.21 07:25:00","1332","9.9","98.5","112.6","48","828","396","60","0","0","0","0","0","0","0","0","24","408","336","252","240","60","12"
"07.06.21 07:20:00","1152","9.3","95.1","108.7","48","684","276","108","24","0","0","0","0","0","0","0","120","348","324","216","120","24","0"
"07.06.21 07:15:00","1272","10.2","96.2","106.4","12","684","456","108","12","0","0","0","0","0","0","0","36","360","480","288","36","72","0"
"07.06.21 07:10:00","1284","9.7","98.9","112.6","48","648","480","108","0","0","0","0","0","0","0","12","24","264","396","348","216","24","0"
"07.06.21 07:05:00","1224","9.4","97.9","109.9","24","708","396","96","0","0","0","0","0","0","0","36","36","204","408","348","156","24","12"
"07.06.21 07:00:00","1296","10","97","112.6","36","660","516","72","12","0","0","0","0","0","0","0","36","420","396","192","192","36","24"
"07.06.21 06:55:00","1368","10.5","96.2","107.8","36","792","444","84","12","0","0","0","0","0","0","0","84","300","492","336","120","36","0"
"07.06.21 06:50:00","1128","9.7","91.9","102.3","24","516","468","96","24","0","0","0","0","0","0","0","144","360","360","168","84","0","12"
"07.06.21 06:45:00","1308","11","95.9","106.2","12","660","420","192","24","0","0","0","0","0","0","0","48","384","420","300","132","12","12"
"07.06.21 06:40:00","1296","10.2","95.4","106.7","36","756","408","72","24","0","0","0","0","0","0","0","24","396","504","252","72","48","0"
"07.06.21 06:35:00","1320","10.9","92.1","101.7","12","720","480","84","24","0","0","0","0","0","0","36","120","372","576","120","72","24","0"
"07.06.21 06:30:00","1272","10.1","94.2","109.4","12","648","540","72","0","0","0","0","0","0","0","0","120","468","300","192","168","24","0"
"07.06.21 06:25:00","1320","10.2","95.9","107.8","24","792","432","72","0","0","0","0","0","0","0","0","48","420","420","276","108","48","0"
"07.06.21 06:20:00","1260","10.7","92.8","102.4","0","576","576","108","0","0","0","0","0","0","0","0","120","480","384","180","72","24","0"
"07.06.21 06:15:00","1212","10","94.5","105","36","600","444","108","24","0","0","0","0","0","0","0","96","288","468","324","24","12","0"
"07.06.21 06:10:00","1128","9.2","97.3","110.5","36","456","516","96","24","0","0","0","0","0","0","12","144","144","372","276","144","24","0"
"07.06.21 06:05:00","1080","8.4","98.7","112.6","24","480","516","60","0","0","0","0","0","0","0","0","0","312","336","252","156","24","0"
"07.06.21 06:00:00","1056","8.6","98.3","109.9","12","540","384","96","24","0","0","0","0","0","0","12","24","204","372","276","132","24","0"
"07.06.21 05:55:00","888","7","99","109.4","24","480","264","108","12","0","0","0","0","0","0","0","12","144","252","348","120","12","0"
"07.06.21 05:50:00","924","7.4","98.9","109.1","12","420","360","120","12","0","0","0","0","0","0","0","12","180","312","300","96","24","0"
"07.06.21 05:45:00","900","7.4","95.4","105.1","24","348","444","84","0","0","0","0","0","0","0","0","60","204","360","204","48","12","12"
"07.06.21 05:40:00","816","6.5","97.6","108.6","48","384","288","84","12","0","0","0","0","0","0","0","24","180","276","228","84","24","0"
"07.06.21 05:35:00","672","5.3","97.7","111","0","324","288","60","0","0","0","0","0","0","0","0","48","144","216","144","96","24","0"
"07.06.21 05:30:00","780","5.9","98.9","107","0","432","300","48","0","0","0","0","0","0","0","0","0","132","288","312","36","12","0"
"07.06.21 05:25:00","648","5","100.5","114.6","0","300","312","12","24","0","0","0","0","0","0","0","12","108","204","204","108","12","0"
"07.06.21 05:20:00","672","5.1","100.5","114.2","12","348","276","36","0","0","0","0","0","0","0","0","24","108","216","168","144","12","0"
"07.06.21 05:15:00","660","4.9","100.6","114.2","0","372","240","48","0","0","0","0","0","0","0","0","36","72","192","228","96","36","0"
"07.06.21 05:10:00","528","3.6","104","113.9","0","360","168","0","0","0","0","0","0","0","0","0","12","60","72","216","144","24","0"
"07.06.21 05:05:00","576","4.5","100.3","113.4","0","288","228","60","0","0","0","0","0","0","0","0","12","96","216","120","96","36","0"
"07.06.21 05:00:00","480","3.9","99.4","111","0","240","204","36","0","0","0","0","0","0","0","0","12","84","144","156","84","0","0"
"07.06.21 04:55:00","444","3.5","99","113.4","0","204","204","36","0","0","0","0","0","0","0","0","24","108","120","96","84","12","0"
"07.06.21 04:50:00","540","4.1","99.6","115.8","12","228","252","48","0","0","0","0","0","0","0","0","48","132","120","72","120","36","12"
"07.06.21 04:45:00","492","3.6","102.2","112.6","0","288","168","36","0","0","0","0","0","0","0","0","12","48","144","192","72","24","0"
"07.06.21 04:40:00","468","3.9","98.3","113.4","0","252","144","60","12","0","0","0","0","0","0","0","24","96","156","84","96","12","0"
"07.06.21 04:35:00","372","2.8","99.7","109.4","0","144","216","12","0","0","0","0","0","0","0","0","12","60","96","144","60","0","0"
"07.06.21 04:30:00","444","3.7","98","110.2","0","180","192","72","0","0","0","0","0","0","0","0","12","120","132","120","48","12","0"
"07.06.21 04:25:00","384","2.9","98.4","107","0","192","180","12","0","0","0","0","0","0","0","0","12","36","180","120","36","0","0"
"07.06.21 04:20:00","348","2.8","97.6","109.4","0","84","252","12","0","0","0","0","0","0","0","0","12","84","108","96","36","12","0"
"07.06.21 04:15:00","312","2.5","99.9","111","0","144","132","24","12","0","0","0","0","0","0","0","36","24","96","84","60","12","0"
"07.06.21 04:10:00","324","2.5","97","107.8","0","168","132","24","0","0","0","0","0","0","0","0","0","108","48","108","48","12","0"
"07.06.21 04:05:00","384","2.8","104.2","118.2","0","180","180","24","0","0","0","0","0","0","0","0","0","48","108","120","60","48","0"
"07.06.21 04:00:00","384","3","97.3","107.8","24","168","168","24","0","0","0","0","0","0","0","12","48","24","96","144","60","0","0"
"07.06.21 03:55:00","288","2.1","100.6","108.7","0","156","132","0","0","0","0","0","0","0","0","0","0","36","84","144","24","0","0"
"07.06.21 03:50:00","324","2.6","98.1","111.8","0","180","96","48","0","0","0","0","0","0","12","12","0","60","48","108","72","12","0"
"07.06.21 03:45:00","312","2.3","105.2","115.8","0","156","96","60","0","0","0","0","0","0","0","0","12","12","48","96","144","0","0"
"07.06.21 03:40:00","312","2.4","97","107","0","144","156","12","0","0","0","0","0","0","0","0","0","96","108","84","24","0","0"
"07.06.21 03:35:00","372","3.1","100.8","116.4","0","132","168","72","0","0","0","0","0","0","0","0","24","36","120","120","60","12","0"
"07.06.21 03:30:00","312","2.7","97.3","107.2","0","84","144","84","0","0","0","0","0","0","0","0","0","84","108","96","12","12","0"
"07.06.21 03:25:00","360","2.7","103.5","115.8","0","168","156","36","0","0","0","0","0","0","0","0","24","36","48","120","120","12","0"
"07.06.21 03:20:00","312","2.5","99.2","108.8","0","132","132","36","12","0","0","0","0","0","0","0","0","60","108","108","24","12","0"
"07.06.21 03:15:00","396","2.9","100.5","114.2","0","228","132","36","0","0","0","0","0","0","0","0","24","72","96","72","72","60","0"
"07.06.21 03:10:00","240","1.7","99.2","111","0","156","84","0","0","0","0","0","0","0","0","0","0","48","72","72","48","0","0"
"07.06.21 03:05:00","312","2.6","96.9","106.2","0","120","156","36","0","0","0","0","0","0","0","0","36","60","96","84","12","24","0"
"07.06.21 03:00:00","264","1.9","101.3","117.4","0","168","84","12","0","0","0","0","0","0","0","0","12","48","60","72","48","24","0"
"07.06.21 02:55:00","300","2.2","97.7","107.8","0","156","144","0","0","0","0","0","0","0","0","0","36","36","96","96","12","24","0"
"07.06.21 02:50:00","276","2.2","93.3","104.6","0","180","84","12","0","0","0","0","0","0","0","12","24","24","144","72","0","0","0"
"07.06.21 02:45:00","288","2.4","96.7","112.6","0","72","204","12","0","0","0","0","0","0","0","0","48","60","48","72","48","12","0"
"07.06.21 02:40:00","540","4.2","102","116.4","0","300","156","72","12","0","0","0","0","0","0","0","24","84","120","144","144","12","12"
"07.06.21 02:35:00","324","2.6","102.3","119","0","132","168","12","12","0","0","0","0","0","0","0","12","36","96","84","60","36","0"
"07.06.21 02:30:00","360","2.7","99.2","109.4","0","240","108","0","12","0","0","0","0","0","0","0","0","60","108","156","36","0","0"
"07.06.21 02:25:00","300","2.1","103.4","111","0","192","96","12","0","0","0","0","0","0","0","12","24","0","96","108","36","12","0"
"07.06.21 02:20:00","420","3","104","117.4","12","264","84","48","12","0","0","0","0","0","0","0","0","72","132","108","84","12","0"
"07.06.21 02:15:00","336","2.5","103","115.4","0","204","96","36","0","0","0","0","0","0","0","0","24","12","108","48","132","12","0"
"07.06.21 02:10:00","468","3.4","101.1","115.4","0","288","156","24","0","0","0","0","0","0","0","0","24","48","120","168","72","36","0"
"07.06.21 02:05:00","408","2.9","102.6","114.2","24","252","96","36","0","0","0","0","0","0","0","12","0","84","84","108","72","48","0"
"07.06.21 02:00:00","420","3.2","100","115.8","0","252","132","36","0","0","0","0","0","0","0","0","0","108","96","120","84","12","0"
"07.06.21 01:55:00","408","3","101","112.6","0","300","60","48","0","0","0","0","0","0","0","0","12","48","144","96","84","24","0"
"07.06.21 01:50:00","492","3.8","97.7","111.8","12","300","156","12","0","0","0","0","0","0","0","0","48","96","132","132","72","12","0"
"07.06.21 01:45:00","480","3.3","102.8","111.8","0","312","156","12","0","0","0","0","0","0","0","0","0","48","144","204","72","12","0"
"07.06.21 01:40:00","636","4.5","102","112.6","0","372","264","0","0","0","0","0","0","0","0","0","0","84","192","240","84","24","12"
"07.06.21 01:35:00","528","3.8","101.8","114.2","0","372","108","48","0","0","0","0","0","0","0","0","24","60","108","216","108","12","0"
"07.06.21 01:30:00","624","4.8","100.7","111","12","348","180","72","12","0","0","0","0","0","0","0","0","132","192","192","84","12","12"
"07.06.21 01:25:00","552","3.9","103.2","114.8","0","372","144","36","0","0","0","0","0","0","0","0","0","72","156","180","108","24","12"
"07.06.21 01:20:00","648","4.8","99.3","112.6","12","396","216","24","0","0","0","0","0","0","0","12","24","132","204","132","120","0","24"
"07.06.21 01:15:00","576","4.3","102","115.8","0","360","156","60","0","0","0","0","0","0","0","0","0","120","156","132","120","48","0"
"07.06.21 01:10:00","612","4.3","102","116.4","12","396","180","12","12","0","0","0","0","0","0","0","24","84","132","192","156","24","0"
"07.06.21 01:05:00","600","4.3","103.6","119","0","372","180","48","0","0","0","0","0","0","0","0","0","84","168","156","108","72","12"
"07.06.21 01:00:00","612","4.4","100.5","112.1","12","408","156","36","0","0","0","0","0","0","0","0","12","120","180","180","84","24","12"
"07.06.21 00:55:00","708","4.9","105.9","116.2","0","468","180","60","0","0","0","0","0","0","0","0","0","60","168","228","192","36","0"
"07.06.21 00:50:00","696","5.5","98.7","108.8","0","348","252","96","0","0","0","0","0","0","0","0","12","156","204","228","72","24","0"
"07.06.21 00:45:00","696","4.8","103","116.6","24","420","204","48","0","0","0","0","0","0","0","0","0","120","192","192","108","72","12"
"07.06.21 00:40:00","804","6","100.2","112.1","0","468","276","48","12","0","0","0","0","0","0","0","12","168","204","228","192","0","0"
"07.06.21 00:35:00","804","5.8","98.9","111","36","504","180","84","0","0","0","0","0","0","0","0","0","168","312","168","120","36","0"
"07.06.21 00:30:00","828","5.8","100.1","111","36","516","252","24","0","0","0","0","0","0","0","0","60","96","216","300","108","48","0"
"07.06.21 00:25:00","852","6.1","102.7","114.2","12","528","252","60","0","0","0","0","0","0","0","24","24","84","144","336","192","48","0"
"07.06.21 00:20:00","828","6.1","98.8","110","12","468","300","48","0","0","0","0","0","0","0","0","48","156","180","336","84","24","0"
"07.06.21 00:15:00","852","6.1","102.6","119","24","516","276","24","0","0","0","0","0","0","0","24","24","156","156","288","96","72","12"
"07.06.21 00:10:00","852","6.3","98.5","113.4","24","492","288","36","12","0","0","0","0","0","0","12","48","72","384","156","108","72","0"
"07.06.21 00:05:00","840","6.2","99.5","112.6","12","444","336","36","12","0","0","0","0","0","0","0","60","120","252","228","168","12","0"
"07.06.21 00:00:00","864","6.2","99.5","110.4","0","624","204","36","0","0","0","0","0","0","0","12","48","96","288","276","144","0","0"
"06.06.21 23:55:00","924","6.6","101.1","114.2","0","588","240","96","0","0","0","0","0","0","0","0","0","156","324","192","180","72","0"
"06.06.21 23:50:00","900","6.9","100.4","114.2","0","564","204","108","24","0","0","0","0","0","0","0","24","132","312","264","120","48","0"
"06.06.21 23:45:00","864","6.2","101.5","116.2","0","588","252","24","0","0","0","0","0","0","0","0","0","180","264","204","156","48","12"
"06.06.21 23:40:00","792","5.7","99.2","113.4","12","528","240","12","0","0","0","0","0","0","0","0","24","204","180","216","120","48","0"
"06.06.21 23:35:00","900","6.5","101.9","113.9","0","600","228","60","12","0","0","0","0","0","0","0","0","192","228","252","192","36","0"
"06.06.21 23:30:00","924","6.5","100.6","114.9","24","588","300","12","0","0","0","0","0","0","0","0","48","180","252","180","180","48","36"
"06.06.21 23:25:00","828","6.1","101.9","116.2","24","492","240","48","24","0","0","0","0","0","0","0","48","96","240","192","180","72","0"
"06.06.21 23:20:00","984","6.9","101.5","116.4","48","576","324","36","0","0","0","0","0","0","0","0","48","228","180","216","216","84","12"
"06.06.21 23:15:00","768","5.3","102.4","116.6","0","588","144","36","0","0","0","0","0","0","0","0","48","72","192","252","132","72","0"
"06.06.21 23:10:00","1032","7.3","102","115.8","24","516","468","24","0","0","0","0","0","0","0","0","48","120","264","336","168","96","0"
"06.06.21 23:05:00","1056","7.6","100.1","111.4","12","696","300","48","0","0","0","0","0","0","0","0","0","204","432","204","144","60","0"
"06.06.21 23:00:00","924","6.5","98.2","109.4","0","612","312","0","0","0","0","0","0","0","0","0","24","216","300","276","96","0","12"
"06.06.21 22:55:00","1008","7.3","100.2","112.6","12","672","228","96","0","0","0","0","0","0","0","0","12","204","300","300","132","48","12"
"06.06.21 22:50:00","1032","7.4","101.1","114.2","0","708","264","60","0","0","0","0","0","0","0","0","36","144","360","240","180","36","24"
"06.06.21 22:45:00","924","6.5","101.5","111.8","24","672","216","0","12","0","0","0","0","0","0","0","12","84","288","348","156","12","24"
"06.06.21 22:40:00","996","7.3","101.6","118.2","24","576","324","48","24","0","0","0","0","0","0","0","0","192","288","300","108","84","24"
"06.06.21 22:35:00","984","7.4","96.9","114.2","0","600","336","48","0","0","0","0","0","0","0","0","84","252","312","144","144","36","0"
"06.06.21 22:30:00","972","6.6","100.3","114.2","0","696","276","0","0","0","0","0","0","0","0","0","24","228","240","300","96","60","12"
"06.06.21 22:25:00","876","6.4","98.4","111.3","0","612","228","36","0","0","0","0","0","0","0","12","24","168","288","228","108","48","0"
"06.06.21 22:20:00","960","6.8","100.2","114.2","0","672","288","0","0","0","0","0","0","0","0","0","36","180","288","240","144","48","24"
"06.06.21 22:15:00","948","7","96.6","106.2","36","684","144","84","0","0","0","0","0","0","0","0","60","156","432","204","72","24","0"
"06.06.21 22:10:00","888","6.3","96.9","109.4","12","636","228","12","0","0","0","0","0","0","0","0","96","132","348","192","108","0","12"
"06.06.21 22:05:00","1008","7.3","98.7","110.7","24","648","312","24","0","0","0","0","0","0","0","0","24","228","324","276","108","48","0"
"06.06.21 22:00:00","1020","7.4","98.1","112.6","24","660","288","48","0","0","0","0","0","0","0","0","12","312","240","288","132","36","0"
"06.06.21 21:55:00","972","7.8","95.9","108.2","12","600","264","72","12","0","0","0","0","0","0","0","72","216","384","192","108","0","0"
"06.06.21 21:50:00","960","6.9","95.9","106.6","12","696","252","0","0","0","0","0","0","0","0","0","84","192","336","276","72","0","0"
"06.06.21 21:45:00","972","7.4","97.5","112.1","0","576","348","48","0","0","0","0","0","0","0","0","60","288","216","228","120","60","0"
"06.06.21 21:40:00","936","7.3","96","106.5","48","516","264","84","24","0","0","0","0","0","0","0","24","240","420","168","60","24","0"
"06.06.21 21:35:00","972","7.1","98.7","111.5","12","576","348","36","0","0","0","0","0","0","0","0","48","228","276","228","180","12","0"
